transaction_id,account_id,branch_id,customer_id,transactiontype,transactiondate,amount
544,1844,20,346,Payment,2025-08-13,6975.86
545,1866,6,567,Deposit,2025-11-19,20284.01
546,1937,2,721,Withdrawal,2024-09-15,17768.07
547,324,9,174,Transfer,2025-04-07,66999.04
548,137,7,657,Payment,2024-11-05,6286.92
549,1561,18,623,Deposit,2025-01-11,49770.5
550,157,4,707,Transfer,2024-04-29,41599.51
551,338,9,322,Withdrawal,2025-07-07,10368.26
552,947,1,982,Deposit,2025-02-19,32304.46
553,1384,15,80,Payment,2026-02-10,5286.13
554,818,7,776,Payment,2025-10-23,759.06
555,514,4,855,Withdrawal,2024-07-05,6878.65
556,1534,15,433,Payment,2024-11-22,7028.08
557,170,18,169,Withdrawal,2024-09-03,14414.84
558,897,5,339,Payment,2026-02-11,12342.32
559,1724,6,916,Withdrawal,2025-01-27,16850.67
560,1244,4,708,Withdrawal,2026-02-04,6235.82
561,1095,13,362,Withdrawal,2025-12-02,2012.91
562,1564,1,615,Transfer,2024-11-08,16196.15
563,734,6,234,Withdrawal,2026-01-26,14431.04
564,1829,18,982,Withdrawal,2024-07-23,9120.13
565,98,17,333,Deposit,2024-09-25,20140.3
566,632,15,21,Deposit,2024-03-08,30312.06
567,100,13,471,Withdrawal,2024-06-20,18612.0
568,768,8,639,Withdrawal,2025-05-24,2282.04
569,864,1,777,Deposit,2025-02-19,17518.72
570,394,3,117,Withdrawal,2024-07-26,19195.53
571,198,6,785,Withdrawal,2024-07-17,1358.24
572,1050,4,339,Transfer,2024-08-29,32945.28
573,1284,7,972,Withdrawal,2024-07-01,18719.38
574,810,14,5,Deposit,2025-07-22,12388.0
575,217,12,153,Transfer,2025-02-07,18188.53
576,824,11,306,Deposit,2025-12-18,20070.15
577,940,8,717,Deposit,2025-06-01,33240.12
578,571,20,403,Transfer,2024-09-11,5349.96
579,1814,7,106,Payment,2025-06-15,4662.71
580,1227,16,270,Deposit,2026-01-19,35914.02
581,1621,19,886,Withdrawal,2024-03-02,5412.83
582,195,20,355,Transfer,2025-09-15,98160.17
583,1427,13,537,Withdrawal,2025-10-12,6974.91
584,1302,11,849,Payment,2024-03-24,1199.2
585,37,20,825,Payment,2025-11-20,5859.1
586,1312,8,51,Deposit,2025-10-11,12397.69
587,1263,4,620,Transfer,2025-07-17,24403.24
588,878,8,626,Deposit,2024-08-04,3936.23
589,768,16,639,Transfer,2024-06-12,20999.17
590,770,7,990,Deposit,2024-04-11,12665.13
591,1486,20,90,Payment,2024-06-25,11140.98
592,674,5,561,Transfer,2024-11-27,32436.33
593,1612,2,58,Payment,2025-09-15,9791.09
594,591,1,646,Withdrawal,2025-08-31,17015.23
595,679,11,195,Withdrawal,2024-05-29,4513.44
596,111,8,389,Withdrawal,2025-08-03,12357.23
597,782,17,415,Transfer,2024-12-03,19171.0
598,1290,1,92,Deposit,2025-09-16,43623.47
599,144,7,776,Deposit,2025-01-07,32083.98
600,290,7,921,Withdrawal,2025-02-12,2289.31
601,1214,18,323,Withdrawal,2025-03-14,5108.05
602,161,14,621,Payment,2025-11-11,4809.65
603,1478,7,502,Withdrawal,2024-10-26,8768.33
604,1241,8,738,Transfer,2024-07-20,29249.94
605,919,7,842,Transfer,2024-04-18,86380.13
606,986,3,309,Transfer,2025-03-13,40426.2
607,344,16,559,Payment,2024-06-15,6455.92
608,1249,14,264,Withdrawal,2024-07-02,16482.27
609,1626,16,310,Deposit,2025-08-18,38334.54
610,876,3,934,Transfer,2025-06-26,59923.15
611,313,18,325,Withdrawal,2024-03-01,5517.19
612,950,10,597,Payment,2024-03-11,4391.74
613,1152,20,315,Payment,2024-04-25,1264.71
614,280,16,96,Withdrawal,2025-07-02,3517.13
615,389,1,819,Deposit,2024-07-18,43221.1
616,1496,12,441,Payment,2026-02-20,6187.42
617,852,13,933,Transfer,2024-03-26,39019.7
618,631,19,58,Deposit,2025-10-09,21030.59
619,80,4,577,Payment,2025-06-02,13995.52
620,333,7,636,Payment,2025-10-07,14365.03
621,1580,12,483,Payment,2025-06-26,9597.7
622,755,2,706,Payment,2025-02-17,13912.48
623,1507,8,621,Withdrawal,2024-12-11,9815.65
624,1888,12,164,Deposit,2024-11-22,35176.1
625,1322,5,482,Transfer,2025-08-21,60938.13
626,1934,5,25,Transfer,2025-10-03,25494.07
627,1185,6,417,Deposit,2025-06-18,6719.8
628,190,13,403,Payment,2025-01-19,10649.83
629,1996,3,125,Withdrawal,2024-09-24,17582.12
630,340,14,712,Transfer,2024-12-24,69491.84
631,1026,18,515,Payment,2026-01-07,8873.98
632,1504,14,281,Deposit,2024-12-22,6354.43
633,1173,12,691,Withdrawal,2024-04-30,5745.92
634,430,13,804,Transfer,2025-01-04,1635.61
635,345,16,564,Deposit,2025-05-24,5746.66
636,1585,14,542,Payment,2024-03-04,9886.91
637,1502,14,424,Withdrawal,2025-08-17,3939.83
638,382,5,415,Withdrawal,2025-11-06,9986.19
639,1030,4,161,Payment,2025-01-26,8592.96
640,436,6,696,Withdrawal,2024-10-25,1650.15
641,375,7,464,Transfer,2024-12-09,98311.77
642,1786,14,533,Payment,2025-05-16,9477.19
643,1279,4,859,Withdrawal,2024-09-17,2056.29
644,176,13,573,Deposit,2025-10-03,14561.35
645,701,1,429,Withdrawal,2024-08-23,9818.99
646,1378,4,951,Deposit,2024-11-03,3991.77
647,1540,1,403,Deposit,2024-05-13,5745.25
648,1070,1,218,Payment,2024-09-03,9124.18
649,1971,9,427,Payment,2025-02-07,7203.83
650,691,20,658,Payment,2025-11-19,5180.94
651,1397,11,333,Transfer,2024-08-12,81867.87
652,1928,12,572,Payment,2024-10-14,5800.85
653,118,12,112,Transfer,2024-05-04,80820.75
654,7,15,506,Payment,2025-09-13,10933.26
655,1819,5,273,Deposit,2025-11-02,30493.55
656,1780,17,443,Transfer,2024-09-29,95155.13
657,1539,8,961,Transfer,2025-05-31,45739.89
658,1406,16,228,Payment,2026-01-31,9971.38
659,7,11,506,Deposit,2024-08-30,32055.09
660,1789,2,13,Transfer,2024-06-19,68115.01
661,479,20,694,Payment,2025-10-12,6122.44
662,1255,3,755,Transfer,2025-08-30,43363.71
663,1908,16,33,Deposit,2024-03-02,36979.61
664,602,20,282,Withdrawal,2024-05-30,14382.87
665,1782,17,274,Deposit,2024-05-03,7265.21
666,1632,3,318,Transfer,2024-10-10,83403.06
667,1124,15,847,Withdrawal,2024-03-13,17979.97
668,1956,4,920,Payment,2025-04-08,10007.1
669,494,8,194,Withdrawal,2025-06-22,3823.44
670,1934,3,25,Deposit,2024-07-17,22309.78
671,1466,1,55,Withdrawal,2025-10-29,18615.57
672,669,13,704,Transfer,2024-03-27,22817.23
673,528,16,270,Deposit,2025-05-21,33608.34
674,1890,18,215,Payment,2024-07-10,1538.54
675,1417,11,846,Withdrawal,2025-11-12,18669.71
676,1570,20,306,Deposit,2024-09-07,32555.34
677,773,13,345,Payment,2025-01-01,12165.02
678,458,9,781,Deposit,2024-10-25,15257.85
679,229,3,895,Transfer,2024-03-01,74317.54
680,1920,7,254,Deposit,2025-04-27,29069.11
681,261,11,646,Payment,2024-08-10,8738.37
682,4,10,654,Deposit,2024-08-28,29912.93
683,389,13,819,Payment,2024-07-03,4930.72
684,748,5,281,Withdrawal,2024-06-04,2578.43
685,19,18,531,Payment,2024-12-28,4875.71
686,1672,10,31,Withdrawal,2024-11-16,10246.74
687,934,5,621,Transfer,2024-11-27,15441.2
688,1363,2,373,Transfer,2025-10-07,31580.25
689,1411,4,142,Transfer,2025-08-21,99688.01
690,1447,19,609,Payment,2025-09-28,9539.94
691,442,16,146,Transfer,2026-01-13,70709.91
692,772,2,701,Transfer,2025-04-14,16117.52
693,1468,7,278,Withdrawal,2025-05-02,14157.94
694,108,6,492,Payment,2024-11-01,10965.45
695,613,6,277,Deposit,2024-07-29,27849.2
696,692,14,380,Payment,2025-03-19,14856.65
697,1552,13,580,Payment,2026-02-16,1262.98
698,1489,10,247,Transfer,2025-11-29,69941.26
699,400,18,383,Payment,2024-07-21,1640.33
700,663,19,111,Deposit,2026-02-02,42640.68
701,1454,10,972,Payment,2026-01-27,9888.58
702,1183,5,200,Payment,2024-10-17,10500.14
703,597,5,965,Withdrawal,2024-05-26,4753.66
704,1533,7,793,Deposit,2025-08-13,18749.06
705,1754,19,518,Deposit,2025-11-04,34237.57
706,1759,5,675,Payment,2024-09-23,14265.89
707,875,6,966,Deposit,2025-08-11,5706.34
708,1996,16,125,Withdrawal,2025-09-14,18928.73
709,241,17,510,Transfer,2024-11-05,59745.85
710,1987,5,293,Payment,2025-01-14,3826.01
711,244,8,424,Payment,2025-07-16,7431.66
712,1409,20,585,Withdrawal,2024-10-29,13229.54
713,769,3,8,Payment,2024-04-09,13000.46
714,1332,13,763,Transfer,2025-08-04,63601.02
715,912,12,615,Deposit,2025-08-23,6880.02
716,170,4,169,Payment,2024-04-30,9692.86
717,1861,17,590,Withdrawal,2025-09-19,949.02
718,1174,19,671,Payment,2024-03-04,4251.13
719,1527,4,463,Withdrawal,2025-11-26,7987.22
720,1321,14,795,Transfer,2024-11-08,57570.89
721,204,11,795,Deposit,2025-04-06,35974.64
722,1766,18,244,Withdrawal,2025-02-07,8403.95
723,1436,1,562,Payment,2026-01-29,8429.69
724,1099,17,288,Payment,2025-06-12,1146.19
725,1715,19,679,Deposit,2024-08-24,37921.9
726,425,4,357,Withdrawal,2024-11-28,17309.07
727,1424,6,233,Deposit,2025-11-28,28181.37
728,1640,11,911,Deposit,2025-06-26,2918.01
729,1178,7,755,Withdrawal,2024-12-01,2212.51
730,526,2,121,Deposit,2024-08-28,49016.49
731,1037,10,6,Transfer,2025-09-14,96661.34
732,352,14,613,Deposit,2025-09-13,13168.52
733,95,17,943,Transfer,2025-03-31,66256.6
734,912,5,615,Payment,2024-06-21,10487.5
735,1071,12,557,Withdrawal,2025-08-20,13914.64
736,1358,2,544,Withdrawal,2026-01-02,1216.31
737,291,10,34,Withdrawal,2025-06-12,19169.75
738,1234,18,103,Withdrawal,2025-10-28,12039.77
739,569,5,134,Payment,2024-05-19,1300.52
740,523,9,802,Payment,2025-10-16,9816.58
741,335,13,836,Payment,2025-08-07,1432.16
742,521,14,141,Withdrawal,2025-10-24,10950.13
743,145,9,877,Withdrawal,2024-05-29,14431.68
744,1155,17,236,Withdrawal,2025-07-15,8683.89
745,315,11,780,Payment,2025-08-21,5808.34
746,1975,20,893,Withdrawal,2024-11-03,2011.73
747,256,18,501,Deposit,2024-09-24,34514.98
748,834,3,385,Transfer,2025-01-30,64377.57
749,744,11,30,Transfer,2025-02-22,15486.63
750,1635,8,136,Transfer,2024-06-05,1976.47
751,773,8,345,Payment,2025-04-30,14286.39
752,1604,4,406,Withdrawal,2025-04-30,10766.28
753,1794,10,673,Payment,2024-06-09,1614.0
754,715,19,878,Transfer,2025-04-02,55602.68
755,1245,4,834,Deposit,2024-05-22,9366.62
756,1939,13,708,Withdrawal,2024-12-27,7230.87
757,1519,18,450,Payment,2025-11-07,7257.56
758,262,9,155,Deposit,2025-11-21,34646.26
759,1461,5,145,Withdrawal,2026-01-02,3282.07
760,1163,9,270,Deposit,2025-10-14,46003.64
761,1310,12,279,Withdrawal,2025-12-29,13725.2
762,857,15,77,Withdrawal,2024-03-16,9059.72
763,725,15,485,Transfer,2024-05-24,28306.47
764,877,17,583,Withdrawal,2024-08-22,6451.15
765,1758,3,179,Transfer,2025-06-10,41244.96
766,641,3,310,Deposit,2025-06-21,4757.97
767,492,3,868,Withdrawal,2025-12-24,11718.68
768,174,10,57,Payment,2024-03-01,12163.53
769,22,14,532,Withdrawal,2025-03-09,9853.29
770,1055,18,599,Deposit,2025-09-07,20868.1
771,1263,7,620,Deposit,2025-05-03,35993.84
772,1439,18,493,Transfer,2025-08-03,25178.4
773,1514,17,168,Deposit,2024-03-05,30761.3
774,1976,6,533,Withdrawal,2025-12-19,3908.88
775,752,5,182,Transfer,2024-08-25,95295.88
776,866,16,337,Payment,2025-07-11,2723.16
777,1987,4,293,Transfer,2025-08-23,91490.47
778,512,18,998,Deposit,2024-09-18,15213.17
779,990,10,806,Transfer,2025-09-11,22093.53
780,1512,19,666,Payment,2025-01-19,3418.46
781,625,17,715,Deposit,2024-09-14,46835.3
782,1828,20,311,Payment,2024-07-15,1050.95
783,13,20,76,Payment,2025-07-02,5062.57
784,725,4,485,Deposit,2025-10-25,18136.36
785,1480,6,364,Payment,2024-08-23,5447.08
786,208,14,243,Payment,2025-04-01,3123.66
787,1084,17,271,Withdrawal,2024-03-28,8509.02
788,1871,16,184,Deposit,2025-01-20,8625.89
789,1345,9,365,Withdrawal,2025-01-23,9678.62
790,767,10,310,Transfer,2025-08-14,43405.81
791,374,18,100,Transfer,2025-08-02,11760.8
792,899,15,413,Withdrawal,2025-08-21,3227.55
793,1531,14,986,Deposit,2025-09-30,18602.6
794,1783,7,599,Deposit,2024-04-05,10288.79
795,83,5,816,Payment,2024-07-08,6431.63
796,679,2,195,Withdrawal,2025-07-06,13490.99
797,1943,16,83,Transfer,2025-09-24,12760.44
798,1002,18,554,Payment,2025-01-01,12037.34
799,1463,5,680,Transfer,2025-02-20,75357.9
800,1599,13,218,Payment,2025-02-20,2144.98
801,1962,4,463,Deposit,2025-03-17,7180.06
802,705,17,585,Deposit,2024-12-30,38601.86
803,485,2,103,Transfer,2026-01-16,43536.84
804,1223,1,472,Payment,2024-08-27,7306.86
805,578,16,475,Deposit,2025-12-25,38284.09
806,508,20,434,Withdrawal,2024-08-29,14720.35
807,383,8,656,Transfer,2025-09-05,76906.03
808,1770,9,476,Withdrawal,2025-01-14,13493.44
809,879,7,627,Payment,2025-04-01,10655.62
810,1659,4,707,Withdrawal,2024-03-05,4179.05
811,1751,19,53,Withdrawal,2025-05-30,4972.99
812,271,13,963,Deposit,2025-01-28,14419.22
813,394,5,117,Payment,2025-08-05,461.39
814,409,3,497,Deposit,2025-05-05,19637.28
815,1076,10,515,Withdrawal,2024-08-04,4824.62
816,873,16,817,Deposit,2024-11-18,25983.32
817,1319,2,811,Transfer,2024-06-01,11895.44
818,745,9,853,Transfer,2024-05-26,71446.97
819,506,11,408,Deposit,2026-02-02,9905.83
820,2,2,298,Transfer,2025-09-04,21985.78
821,967,9,397,Deposit,2025-07-06,22114.47
822,517,16,89,Transfer,2024-09-30,34093.93
823,229,4,895,Deposit,2025-09-10,34465.11
824,1578,5,389,Transfer,2024-07-21,36696.3
825,1659,12,707,Transfer,2024-09-19,24586.97
826,566,7,518,Payment,2026-01-27,1491.02
827,218,5,773,Deposit,2024-06-03,3010.91
828,1984,7,296,Withdrawal,2025-05-24,14240.87
829,1896,4,607,Deposit,2024-07-30,47149.08
830,1268,11,241,Transfer,2024-03-29,72809.72
831,1559,7,13,Withdrawal,2024-10-04,1354.32
832,393,14,398,Transfer,2024-04-14,89267.08
833,1556,18,457,Transfer,2025-02-15,89596.39
834,919,4,842,Payment,2025-03-15,1202.09
835,859,17,468,Deposit,2024-12-29,9179.82
836,562,5,96,Transfer,2025-08-17,5499.08
837,1160,2,399,Withdrawal,2025-06-29,14943.95
838,815,16,440,Deposit,2024-05-28,9110.39
839,1538,17,116,Payment,2025-04-26,8524.98
840,800,13,636,Transfer,2024-09-16,21485.54
841,8,6,587,Withdrawal,2025-10-24,12046.2
842,19,17,531,Payment,2025-04-28,7656.5
843,1476,17,575,Transfer,2026-01-01,31037.61
844,452,10,815,Transfer,2024-07-22,55662.94
845,351,8,434,Deposit,2025-02-09,27144.72
846,598,2,947,Withdrawal,2024-05-30,18869.9
847,569,5,134,Transfer,2024-10-14,87464.9
848,106,8,305,Withdrawal,2024-06-11,10924.6
849,3,12,729,Transfer,2025-12-15,33131.63
850,1939,18,708,Transfer,2024-11-06,72485.88
851,837,20,857,Transfer,2026-02-16,33138.88
852,118,1,112,Transfer,2024-03-07,22708.68
853,1977,9,593,Withdrawal,2025-07-19,5491.75
854,33,18,216,Deposit,2024-05-15,36407.51
855,1410,13,39,Transfer,2025-10-12,87132.55
856,1300,20,448,Withdrawal,2025-05-29,16428.52
857,452,11,815,Transfer,2024-09-17,21187.94
858,1290,13,92,Withdrawal,2025-07-30,9198.09
859,1495,14,723,Transfer,2024-06-14,15685.08
860,982,3,478,Payment,2025-02-10,2886.4
861,379,6,759,Withdrawal,2025-03-26,11608.33
862,1932,6,313,Transfer,2024-10-26,3083.68
863,334,6,338,Payment,2024-09-03,10373.03
864,385,3,203,Withdrawal,2026-02-16,1904.95
865,503,15,978,Payment,2025-10-13,1683.46
866,1079,5,164,Deposit,2024-10-01,30561.38
867,774,13,883,Deposit,2024-04-17,6391.74
868,28,2,675,Withdrawal,2024-05-17,5342.69
869,172,9,735,Withdrawal,2025-12-28,18802.67
870,1229,1,189,Deposit,2024-09-17,47923.27
871,218,18,773,Transfer,2026-02-13,85419.3
872,175,7,426,Withdrawal,2024-06-23,9868.3
873,1153,15,723,Withdrawal,2025-08-07,6494.01
874,981,5,599,Withdrawal,2025-11-03,1589.57
875,1418,9,840,Deposit,2024-04-26,2039.19
876,92,4,20,Transfer,2026-02-09,11154.04
877,1816,14,457,Withdrawal,2024-07-26,523.6
878,460,1,952,Withdrawal,2025-07-23,8829.14
879,302,12,349,Transfer,2024-05-05,23362.55
880,1801,13,479,Deposit,2024-11-03,25099.21
881,226,8,95,Deposit,2025-09-02,47866.86
882,578,12,475,Deposit,2024-03-07,31169.14
883,243,12,328,Deposit,2025-08-09,44883.74
884,1239,5,512,Withdrawal,2025-11-13,8858.25
885,686,20,492,Withdrawal,2024-08-27,13748.95
886,308,10,677,Transfer,2026-01-23,35490.18
887,213,9,438,Payment,2026-02-01,9993.63
888,1911,9,779,Deposit,2025-02-28,39653.95
889,1765,5,771,Withdrawal,2025-10-28,6744.99
890,800,15,636,Payment,2025-01-07,12256.82
891,232,19,891,Payment,2024-05-14,14401.86
892,571,5,403,Deposit,2025-01-06,16829.62
893,262,6,155,Payment,2024-11-11,5418.61
894,1013,14,760,Payment,2025-03-30,10462.63
895,848,20,624,Transfer,2024-02-29,14683.91
896,1934,8,25,Payment,2025-09-13,6396.16
897,1019,18,234,Payment,2025-10-14,8080.62
898,1683,8,834,Payment,2025-07-24,1437.54
899,1465,14,809,Withdrawal,2024-03-27,14210.32
900,482,12,219,Deposit,2026-02-15,10960.7
901,1743,1,12,Transfer,2024-07-16,56279.07
902,1962,5,463,Deposit,2025-04-05,3919.29
903,716,12,940,Withdrawal,2026-02-01,6246.6
904,296,18,581,Payment,2024-08-06,3788.96
905,1696,8,925,Deposit,2024-07-26,37602.77
906,241,5,510,Payment,2024-10-16,11049.61
907,1426,14,648,Transfer,2024-11-10,6354.25
908,218,19,773,Deposit,2025-10-08,24364.5
909,1217,6,938,Deposit,2025-09-14,8197.45
910,290,3,921,Withdrawal,2024-08-13,2002.77
911,1166,14,534,Withdrawal,2025-04-27,15425.65
912,963,5,761,Transfer,2025-01-04,47548.27
913,1480,11,364,Payment,2025-11-04,11764.67
914,1424,1,233,Transfer,2025-07-12,12015.4
915,123,2,698,Withdrawal,2024-12-19,10314.26
916,23,13,257,Payment,2024-11-21,10262.57
917,1794,15,673,Transfer,2025-06-20,91995.87
918,1028,10,289,Withdrawal,2024-08-21,8761.57
919,322,9,798,Deposit,2024-03-06,26553.55
920,1948,5,376,Withdrawal,2024-10-31,8307.85
921,115,8,766,Payment,2025-08-29,2918.67
922,1528,18,44,Deposit,2025-10-17,41011.38
923,960,16,34,Transfer,2025-05-14,65617.3
924,830,13,230,Withdrawal,2025-07-03,1566.1
925,761,14,934,Withdrawal,2025-05-26,5763.43
926,214,3,996,Transfer,2025-08-17,60715.83
927,1734,11,494,Deposit,2024-04-16,12736.97
928,334,18,338,Deposit,2025-05-03,4200.64
929,1223,1,472,Transfer,2025-07-18,19586.64
930,414,2,32,Withdrawal,2024-06-16,5748.78
931,1168,19,840,Deposit,2025-08-11,28623.23
932,1619,16,863,Deposit,2025-06-08,3354.4
933,191,10,229,Deposit,2024-03-04,49046.54
934,1540,10,403,Payment,2026-01-06,7603.2
935,645,13,992,Transfer,2025-07-30,97411.22
936,1440,4,405,Transfer,2024-06-09,41321.37
937,1519,17,450,Deposit,2025-01-23,25606.68
938,1588,5,869,Deposit,2025-01-12,29771.6
939,783,16,598,Deposit,2024-06-04,15215.85
940,311,15,158,Deposit,2025-09-14,44374.99
941,192,8,306,Withdrawal,2024-12-30,16245.78
942,1340,5,44,Withdrawal,2025-04-12,19871.62
943,1028,17,289,Transfer,2024-08-13,45300.54
944,269,11,294,Transfer,2026-01-23,36671.32
945,1753,14,294,Deposit,2025-03-17,44643.32
946,1586,13,706,Withdrawal,2024-11-21,4572.0
947,1251,20,987,Deposit,2024-04-12,47942.77
948,1162,16,615,Deposit,2025-08-05,40431.6
949,293,10,602,Deposit,2024-04-10,25446.7
950,932,11,178,Withdrawal,2026-02-09,18714.09
951,331,3,469,Transfer,2025-01-14,58074.65
952,724,3,671,Deposit,2024-09-30,9780.13
953,1581,15,881,Transfer,2024-03-18,98628.19
954,525,15,895,Withdrawal,2025-07-31,18826.67
955,1991,19,589,Payment,2025-09-17,785.97
956,1760,10,180,Payment,2024-06-06,6253.69
957,1270,5,216,Payment,2025-09-28,5627.64
958,1731,20,421,Transfer,2026-01-01,37994.63
959,1398,14,649,Payment,2025-06-29,4089.85
960,1794,2,673,Deposit,2024-11-24,37311.09
961,502,18,700,Deposit,2025-07-30,8573.55
962,216,10,327,Payment,2024-03-15,2541.45
963,818,3,776,Withdrawal,2025-12-12,8070.35
964,947,3,982,Transfer,2024-09-25,47121.88
965,1316,18,16,Payment,2025-06-22,1814.96
966,370,4,88,Payment,2024-03-31,11569.61
967,409,13,497,Transfer,2025-03-09,7382.68
968,702,20,959,Payment,2025-12-28,3347.0
969,1519,16,450,Deposit,2026-02-12,14640.38
970,79,18,522,Withdrawal,2024-11-05,18996.41
971,299,7,706,Transfer,2025-04-10,57252.45
972,1232,13,185,Deposit,2025-06-06,46886.52
973,741,14,528,Payment,2026-02-14,3358.63
974,434,1,300,Payment,2026-02-21,4193.75
975,1302,6,849,Deposit,2025-08-10,7945.16
976,561,13,996,Deposit,2024-04-25,15618.5
977,1459,15,560,Payment,2025-01-25,7966.71
978,1372,9,197,Withdrawal,2025-07-09,16695.71
979,190,14,403,Transfer,2024-08-06,96373.21
980,609,6,822,Withdrawal,2024-08-04,7310.89
981,859,16,468,Payment,2025-12-08,8125.49
982,1606,6,199,Payment,2024-12-29,5449.45
983,1420,19,591,Payment,2024-11-11,12380.63
984,1149,20,424,Withdrawal,2024-06-08,2017.27
985,1368,19,420,Withdrawal,2024-03-13,6812.79
986,1687,11,758,Deposit,2025-11-14,8374.81
987,940,5,717,Payment,2024-04-18,12991.66
988,233,14,931,Transfer,2025-10-14,52548.48
989,8,15,587,Withdrawal,2024-03-16,12868.71
990,1309,19,653,Deposit,2024-10-08,2787.81
991,1528,7,44,Payment,2026-02-09,10507.4
992,1586,6,706,Payment,2025-11-14,3398.83
993,430,7,804,Deposit,2025-10-26,19142.56
994,746,1,256,Transfer,2025-08-01,89768.84
995,1029,4,842,Payment,2024-07-24,9803.89
996,934,14,621,Payment,2025-10-08,5405.59
997,1697,18,776,Payment,2024-04-05,7942.91
998,1567,11,152,Deposit,2025-08-05,46391.09
999,940,14,717,Transfer,2025-10-25,18512.62
1000,1219,6,539,Payment,2025-05-07,5847.14
1001,1731,14,421,Transfer,2025-10-07,70507.17
1002,1921,4,228,Deposit,2024-07-21,40491.05
1003,213,3,438,Deposit,2025-02-27,31196.76
1004,843,4,533,Payment,2025-04-22,11299.17
1005,1278,18,642,Deposit,2025-02-22,32042.73
1006,1031,19,765,Deposit,2026-01-20,33717.8
1007,1745,14,340,Withdrawal,2024-04-04,4846.15
1008,932,18,178,Payment,2025-04-17,1894.62
1009,1754,16,518,Deposit,2024-11-20,18180.07
1010,1626,15,310,Payment,2025-08-19,13638.3
1011,1321,13,795,Deposit,2024-04-03,47041.22
1012,1602,8,564,Transfer,2025-05-03,27493.3
1013,1349,9,825,Transfer,2025-08-24,84009.93
1014,1629,14,26,Withdrawal,2025-10-17,581.07
1015,1862,14,857,Deposit,2024-09-23,1760.97
1016,315,12,780,Transfer,2025-04-09,34173.9
1017,1965,19,906,Payment,2025-05-24,3779.1
1018,1994,13,353,Withdrawal,2024-09-01,12517.22
1019,806,2,915,Payment,2024-06-02,2107.28
1020,1304,13,530,Withdrawal,2024-07-12,8360.82
1021,652,17,790,Withdrawal,2025-11-23,9029.33
1022,204,5,795,Deposit,2024-10-24,31940.61
1023,1607,13,945,Transfer,2025-01-22,83896.45
1024,326,11,505,Withdrawal,2025-06-16,2318.46
1025,53,14,316,Deposit,2024-03-19,31815.81
1026,1216,5,503,Deposit,2025-01-24,31286.88
1027,1114,3,622,Payment,2024-05-24,574.29
1028,1504,5,281,Payment,2024-10-11,9590.05
1029,1593,12,239,Withdrawal,2025-07-17,5174.58
1030,1839,8,245,Transfer,2025-10-02,20189.06
1031,1722,8,999,Payment,2024-09-17,11601.8
1032,1351,2,742,Transfer,2024-06-02,9213.37
1033,295,1,307,Deposit,2024-07-16,6435.64
1034,1899,20,334,Deposit,2025-05-13,6246.76
1035,579,9,93,Withdrawal,2025-09-24,2309.15
1036,1013,12,760,Withdrawal,2025-01-22,8120.6
1037,1006,1,920,Payment,2025-07-15,1288.92
1038,1965,3,906,Withdrawal,2025-02-21,13903.06
1039,769,11,8,Payment,2024-05-03,12166.53
